CASE;SERIAL;QUESTNNR;MODE;STARTED;LZ02_01;LZ03_01;LZ04_01;ZE02_01;ZE03_01;PL01_01;PL02_01;SM02_01;SM02_02;SM02_03;SE01_03;TE_Bel_1;TE_Bel_2;TE_Bel_3;TE_Bel_4;TE_Bel_5;TE_Bel_6;TE03_01;TE04_01;TE05_01;TE06_01;TE07_01;TE08_01;TE09_01;TE10_01;TE11_01;TE12_01;TE13_01;TE14_01;TE15_01;TE16;ZG01_CP;ZG01;ZG02_CP;ZG02;ZG03_CP;ZG03;ZG04_CP;ZG04;ZG05_CP;ZG05;AI01_pts;AI01_rgs;AI01_01;AI02_01;AI06_01;AI12_01;TIME001;TIME002;TIME003;TIME004;TIME005;TIME006;TIME007;TIME008;TIME009;TIME010;TIME011;TIME012;TIME013;TIME015;TIME016;TIME_SUM;MAILSENT;LASTDATA;FINISHED;Q_VIEWER;LASTPAGE;MAXPAGE;MISSING;MISSREL;TIME_RSI;DEG_TIME
2629;LB318186;TA10;interview;17.01.2021 09:52;"lernen
Vorlesung für morgen";6;5;0h00min;4h00min;1;"lernen
vorlesung
spazieren
lernen
handball gucken
kochen";4;4;4;6;1;1;1;1;1;1;6;0h00min;4h00min;-1;1;4;4;5;1;6;"Vorlesung
lernen";1;4;1;133;6;121;1;122;5;111;2;57;1;131,159,1 139,208,1 159,47,1;1 1 1;3;"Brustkorb: hoch und runter
Bauch: rein raus
Nase merkt man halt einfach";;;11;18;39;8;5;25256;7;10;20;14;20;4;274;;3;433;17.01.2021 06:00;17.01.2021 17:00;1;0;16;16;0;0;01. Jun;11
2633;XY216464;TA10;interview;17.01.2021 10:13;#NAME?;6;4;0;5;1;"-12Uhr zum Lernen verabredet
- abends Hausarbeit zivilrecht";6;6;2;6;6;1;1;1;1;1;6;0;5;-1;1;6;6;6;6;6;#NAME?;5;4;1;133;3;121;1;133;5;119;5;63;3;122,88,1 107,43,1 108,102,1 97,126,1 140,121,1;1 1 1 1 1;5;"ich hatte das Gefühl, dass mein Kopf ganz schwer ist und ich ihn kaum auf meinem Hals tragen kann. 
Außerdem haben sich meine Schultern sehr schwer angefühlt";;;5;42;47;7;5;35933;5;12;16;19;57;4;394;;4;617;17.01.2021 06:00;17.01.2021 20:22;1;0;16;16;0;0;0.87;3
2635;BS791494;TA10;interview;17.01.2021 10:16;"EWPsych Vorlesung schauen und bearbeiten
Stat. Formelsammlung
EW Texte Übersichtsblatt";4;6;0h;5-6h;2;"10.30 Uhr bis 12.00 Uhr Übersicht EW
Mittagspause
13.30-15.30 EWPsych
16.00-18.00 Statistik";3;3;3;5;5;1;1;1;2;1;5;0h;6,5h;2;1;6;5;4;4;-1;Mich nicht allzu sehr zu stressen.;2;4;1;134;7;122;6;129;4;115;5;60;4;121,100,1 119,87,1 129,78,1 121,121,1 114,138,1 115,148,1 133,150,1 136,137,1 148,171,1 123,172,1 141,177,1 137,193,1 129,212,1 153,213,1 118,198,1 113,174,1 153,189,1 128,159,1 133,130,1 145,154,1 113,213,1 127,225,1 137,217,1 109,157,1 109,188,1 117,107,1 146,227,1;1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1;27;Mein Bauch und mein Brustkorb hat sich erst gehoben und ist dann wieder gesunken. Je nach Intensität der Atmung stärker oder schwächer.;;;7;80;126;9;3;31450;9;15;26;23;44;3;425;;4;774;17.01.2021 06:00;17.01.2021 19:13;1;0;16;16;0;0;0.74;3
2636;PK111235;TA10;interview;17.01.2021 10:19;Keine ;6;1;0h;0h;1;Arbeiten ;1;1;1;6;1;1;4;1;1;1;1;0h;0h;6;1;1;1;1;1;-1;"sowi
Hausarbeit ";2;3;2;135;5;122;2;134;5;120;1;64;6;;;0;;;;6;28;21;7;4;38134;106;12;10;12;33;3;838;;5;983;17.01.2021 06:00;17.01.2021 21:13;1;0;16;16;3;2;01. Apr;13
2637;AT424766;TA10;interview;17.01.2021 10:19;Aufgabenvergleich mit einer Kommilitonin, asynchrone Vorlesung vorarbeiten, Tutorien vorbereiten, ggf. lernen;5;5;0min;6h;5;möglichst hintereinander meine Ziele abarbeiten;4;3;6;5;6;1;1;4;1;4;6;0min;4h 30min;6;2;6;6;5;3;6;"Teilnahme an:
Fragestunde einer Vorlesung/ zwei Tutorien/ Liveseminar";5;4;1;135;5;122;4;128;4;115;6;60;4;136,206,1 131,155,1 158,55,1;1 1 1;3;Brustkorb und Bauch wölbten sich langsam beim Einatmen nach außen und senkten sich langsam wieder beim Ausatmen;;;3;79;59;9;6;31062;7;14;47;21;108;2;413;;4;772;17.01.2021 06:00;17.01.2021 19:10;1;0;16;16;0;0;0.76;2
2638;ET745775;TA10;interview;17.01.2021 10:19;#NAME?;5;2;0h;4-5h;1;Ich habe keinen bestimmten Zeitplan;5;4;1;5;3;1;2;1;1;1;4;0h;4h;-1;4;4;4;4;1;2;Motiviert und konzentriert durch den Tag;1;2;1;135;4;122;1;135;3;120;4;64;5;152,45,1 123,145,1 134,206,1 108,65,1 95,127,1 140,116,1;1 1 1 1 1 1;6;mein Brustkorb hat sich langsam nach oben und wieder nach unten bewegt;;;11;81;47;9;5;39234;3;13;14;23;37;5;312;;2;562;17.01.2021 06:00;17.01.2021 21:22;1;0;16;16;0;0;0.89;3
2639;RW164757;TA10;interview;17.01.2021 10:24;Ich werde einen Text für ein Seminar kommende Woche erarbeiten und außerdem noch Vorlesungen ergänzen.;6;3;0min;4h;1;Ich starte 10:30 mit der Ergänzung einer prüfungsrelevanten Vorlesung. Gegen 13 Uhr werde ich mit der Beantwortung der texterschließenden Fragen beginnen, was etwa 1h in Anspruch nehmen wird. Danach werde ich eine Stunde Pause machen und anschließend mit der Ergänzung einer weiteren prüfungsrelevanten Vorlesung beginnen. Mein Studientag wird demnach gegen 17 Uhr vorüber sein. ;5;4;4;5;6;1;1;3;1;1;6;0min;4h 30min;6;1;6;6;6;4;6;Ich werde am Online Seminar teilnehmen und anschließend noch eine asynchrone Vorlesung ergänzen.;5;6;1;135;7;123;5;135;2;119;3;64;4;118,92,1 154,49,1 125,150,1 138,206,1;1 1 1 1;4;Durch das Ein- und Ausatmen haben sich vorrangig meine Brust, die Schultern und auch der Bauch bewegt. Diese Körperteile haben sich immerzu langsam gehoben und wieder gesenkt. ;;;8;77;375;12;5;37584;6;14;91;19;48;5;307;;4;638;17.01.2021 06:00;17.01.2021 21:06;1;0;16;16;0;0;0.65;1
2640;SE762113;TA10;interview;17.01.2021 10:26;präsi aufnehemen und elektrotechnik übungen machen;6;3;0h;2-4h;3;frühstücken, präsi aufnehmen und dann elektrotechnik übungen machen, irgendwo zwischendrin essen;1;1;4;4;5;1;1;2;1;1;6;0h;5h;5;1;5;5;6;1;5;wieder min 8st schlafen und mal gucken was kommt;1;1;1;136;7;122;3;125;6;112;4;57;1;137,207,1 87,140,1 151,127,1 121,97,1 128,159,1;1 1 1 1 1;5;;;;4;20;36;8;5;24287;3;9;9;20;30;2;585;;2;733;17.01.2021 06:00;17.01.2021 17:23;1;0;16;16;3;2;Jan 19;11
2643;UR157297;TA10;interview;17.01.2021 10:29;"Vorlesungen schauen & lernen
Wiseflow";3;4;0h;3h;1;"Vormittags Vorlesung schauen
lernen
nachmittags Wiseflow
";2;2;4;1;4;1;1;3;1;4;3;0h;4h;3;4;5;4;1;2;5;"Vorlesungen anschauen
Lernen
Seminartexte lesen ";1;1;1;138;5;123;7;139;7;124;7;65;4;128,168,1 149,232,1 149,58,1 129,85,1 169,327,1 239,382,1;1 1 1 1 1 1;6;"Bauch gehoben und gesenkt, ""Kribbeln"" in Beinen, Atem im Gesicht & um den Mund ";;;4;29;53;11;4;43771;38;28;66;270;227;80;490;;3;751;17.01.2021 06:00;17.01.2021 23:01;1;0;16;16;0;0;0.57;1
2644;MG848757;TA10;interview;17.01.2021 10:32;Keines;6;1;0h;0h;1;0;1;1;1;6;;;;;;;;;;;;;;;;;;;;;138;7;123;2;;;;;;;;;;;;;3;10;19;18;5;;;;;;;;;;;55;17.01.2021 06:00;17.01.2021 10:33;0;0;5;5;0;0;Jan 61;36
2648;FE929218;TA10;interview;17.01.2021 10:36;Vorlesungen zu ende gucken, Aufgaben bearbeiten;6;5;0 h;5h;6;"Vorlesung
Pause
Aufgaben
Pause
Vorlesung
Pause
Aufgaben";5;5;3;5;4;1;1;3;1;2;4;0h;3h;3;5;4;4;4;1;-1;;4;4;1;139;3;123;6;139;6;124;4;66;2;160,50,1 92,122,1 137,115,1 84,153,1 152,136,1 110,169,1 148,170,1 133,198,1 149,229,1 161,240,1 104,256,1;1 1 1 1 1 1 1 1 1 1 1;11;;;;9;68;74;20;4;45420;5;20;369;24;22;5;119;;3;390;17.01.2021 06:00;17.01.2021 23:26;1;0;16;16;6;5;0.84;10
2655;KZ623294;TA10;interview;17.01.2021 10:41;"Piagets Theorie der kognitiven Entwicklung lernen
Entwicklung des Gedächtnisses lernen
bereits gelerntes wiederholen

";5;5;0h;4h;5;"Piaget lernen
Entwicklung Gedächtnisses lernen 
wiederholen ";5;5;4;5;6;1;1;2;1;2;5;0h;7h;5;1;5;5;5;5;5;Meine Vorsätze einhalten;3;2;1;139;1;123;7;120;4;124;5;65;4;131,138,1 137,194,1 160,47,1 129,251,1 203,227,1;1 1 1 1 1;5;"Meine Brust sowie mein Bauch haben sich auf und ab bewegt. 
Durch die Nase konnte ich das Ein- und Ausatmen spüren. ";;;3;149;55;8;5;19858;22101;12;90;33;41;3;427;;3;833;17.01.2021 06:00;17.01.2021 22:35;1;0;16;16;0;0;0.73;3
2658;PQ466859;TA10;interview;17.01.2021 10:48;Texte lesen;6;5;0h;1h 30min;2;Ich habe heute keinen Zeitplan;2;2;4;5;4;1;1;2;1;2;3;1h 30min;30min;-1;5;2;2;3;3;-1;Mehr Konzentration und Motivation ;1;2;1;139;3;123;5;138;7;123;7;65;5;140,188,1 140,161,1 145,225,1 94,131,1 135,131,1 97,168,1;1 1 1 1 1 1;6;Brustkorb und Schultern auf und ab;;;2;18;30;9;4;41055;5;13;17;18;26;2;304;;2;450;17.01.2021 06:00;17.01.2021 22:20;1;0;16;16;0;0;Jan 22;12
2660;GK826951;TA10;interview;17.01.2021 10:51;#NAME?;5;4;0;5h;6;"- Vorlesung nacharbeiten 3h
- je einen Text 1h";5;4;5;4;3;1;1;1;1;1;6;0;4h;6;1;4;4;6;2;6;#NAME?;2;3;1;139;3;124;2;125;4;113;6;57;5;143,56,1 124,150,1 137,208,1 91,122,1 131,78,1;1 1 1 1 1;5;#NAME?;;;5;35;37;20;5;23555;5;14;15;25;35;4;368;;4;572;17.01.2021 06:00;17.01.2021 17:33;1;0;16;16;0;0;0.84;2
2662;FH839757;TA10;interview;17.01.2021 10:56;"Vorlesung entw.psychologie
entw.psychologie lernen";5;2;0min;2h 30min;1;"1h 30min vorlesung 
1h lernen";1;1;6;3;6;1;1;1;1;1;6;0min;3h 30min;6;1;5;5;5;4;6;das lernen genauso durchziehen wie heute;2;4;1;140;2;124;1;139;3;124;6;65;3;109,36,1 131,165,1 141,196,1;1 1 1;3;;;;4;48;116;9;10;43657;6;31;22;23;50;3;288;;4;614;17.01.2021 06:00;17.01.2021 23:14;1;0;16;16;3;2;0.71;0
2663;XS659581;TA10;interview;17.01.2021 10:57;#NAME?;5;2;0h;4h 30min;5;"-Abgabe bis 12 Uhr
-Vorbereitung Seminar bis 13 30 Uhr
-Mittagspause bis 14 Uhr
-14 bis 17 Uhr VL anhören und nachbereiten
-bis 18 Uhr Puffer
-Abendessen
-ab 19 30 Uhr bis 21 Uhr lernen";6;6;4;5;6;1;1;1;1;1;5;0h;7h;5;3;5;5;5;5;5;#NAME?;4;5;1;140;4;125;2;138;5;124;2;65;4;155,50,1 131,85,1 134,165,1 139,204,1 95,131,1 141,128,1;1 1 1 1 1 1;6;#NAME?;;;3;32;127;9;6;40606;2;9;42;15;38;2;517;;2;804;17.01.2021 06:00;17.01.2021 22:27;1;0;16;16;0;0;01. Mrz;9
2666;DM159531;TA10;interview;17.01.2021 10:59;#NAME?;5;4;0h;5h;4;#NAME?;4;3;5;5;5;1;1;3;1;3;6;0h;3h;6;4;5;5;4;3;6;#NAME?;4;6;1;140;6;125;4;140;2;126;5;66;1;118,119,1 141,202,1 121,84,1 155,51,1;1 1 1 1;4;;;;4;31;40;6;6;47955;4;24;16;18;40;1;245;;2;437;17.01.2021 06:00;18.01.2021 00:26;1;0;16;16;3;2;01. Nov;8
2668;UX157641;TA10;interview;17.01.2021 11:00;"Keine konkreten Ziele.
Einfach mal entspannen";6;1;0h;0h;1;;1;1;1;1;1;1;1;3;1;4;1;0h;0h;6;1;-9;-9;3;1;1;Wieder lernen und keine große Pause einlegen;1;6;2;140;1;125;6;139;2;124;5;65;3;;;0;"Brust und Schultern haben sich gehoben.
Nasenflügel haben sich bewegt";;;3;32;23;12;7;42391;8;13;17;26;68;4;129;18;2;362;17.01.2021 06:00;17.01.2021 22:53;1;0;16;16;12;10;0.99;10
2669;XG496891;TA10;interview;17.01.2021 11:02;"Spanisch Vokabeln
";6;4;0h;1h;2;;3;3;2;6;6;1;1;5;1;1;6;0h;3h;3;1;5;6;6;2;6;#NAME?;1;1;1;140;2;125;5;139;1;124;4;65;1;;;0;;;;5;247;23;21;6;41451;5;14;18;37;64;4;326;;2;556;17.01.2021 06:00;17.01.2021 22:46;1;0;16;16;6;4;0.8;3
2671;MB259846;TA10;interview;17.01.2021 11:08;Erziehungswissenschaften lernen;6;4;0h;5h;5;"Morgens: Zimmer aufräumen, Bad putzen

Mittags: Mit dem Hund raus gehen und lernen

Abends: Noch etwas lernen und dann Entspannung";4;4;2;4;3;1;1;5;1;3;2;0h;2h;1;5;2;2;2;2;2;Motivierter in den Tag starten;2;3;1;140;4;125;2;127;6;115;5;59;6;143,216,1 136,192,1 132,176,1 131,156,1 129,140,1 120,120,1 117,85,1 123,99,1 154,55,1 166,50,1 150,272,1 224,256,1 196,438,1 256,416,1 244,410,1 271,426,1 182,431,1 204,448,1 132,284,1 178,354,1 175,390,1 111,268,1 177,318,1 188,262,1 217,280,1 230,309,1 232,343,1 232,380,1;1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1;28;Die Brust hat sich gehoben und gesenkt. Die Bauchdecke ebenso. Außerdem hat sich der gesamte Brustraum geweitet. Ansonsten ist mir nichts weiter aufgefallen, was sich bewegt hat.;;;8;34;79;10;5;26089;4;15;14;25;55;9;499;;5;762;17.01.2021 06:00;17.01.2021 18:35;1;0;16;16;0;0;0.75;1
2675;FL248294;TA10;interview;17.01.2021 11:12;#NAME?;5;5;0h;6h;5;"- Lernzettel in 2 Fächern weitermachen
- Entspannungspausen machen 
- lernen";5;5;3;5;5;1;1;5;4;2;3;0h;4h;3;4;5;4;4;1;4;#NAME?;4;4;1;140;2;125;2;130;6;116;3;61;1;164,53,1 139,165,1 143,216,1 226,262,1 118,103,1;1 1 1 1 1;5;#NAME?;;;2;40;58;8;3;29046;2;20;12;22;31;2;326;;2;528;17.01.2021 06:00;17.01.2021 19:25;1;0;16;16;0;0;Jan 19;13
2678;AW495873;TA10;interview;17.01.2021 11:24;Vorlesungen + Karteikarten;5;4;0h;3h;1;-;1;2;6;3;5;1;1;2;1;3;5;0h;4h;-1;1;6;6;6;1;-1;-;1;1;1;140;2;125;2;140;2;126;5;66;3;140,207,1;1;1;Bauchdecke hebt und senkt sich;;;9;28;19;9;21;45176;8;13;20;18;27;3;477;;2;654;17.01.2021 06:00;18.01.2021 00:08;1;0;16;16;0;0;0.95;8
2683;NK144173;TA10;interview;17.01.2021 11:34;Ich werde die Aufgaben von Dr. Lüders mit einer Freundin vergleichen und für Einführung in die Erziehungswissenschaft lernen.;6;4;0h;5h;5;Gegen Nachmittag vergleichen eine Freundin und ich unsere Aufgaben von Dr. Lüders. Davor werde ich noch etwas für Erziehungswissenschaft lernen.;4;4;2;5;5;1;1;4;2;3;5;0h;5h;5;1;5;5;5;5;6;Ich werde meine Vorlesungen konzentriert wahrnehmen und für meine Klausuren lernen.;6;6;1;140;3;126;6;139;6;124;4;66;5;140,58,1 129,167,1 147,272,1 224,256,1 118,111,1;1 1 1 1 1;5;Mein Brustkorb hat sich mit jedem Atemzug mitbewegt. ;;;3;87;80;7;4;41738;7;23;28;22;61;3;562;;2;889;17.01.2021 06:00;17.01.2021 23:25;1;0;16;16;0;0;0.79;3
2685;PW785611;TA10;interview;17.01.2021 11:39;Aufgaben für morgen erledigen;3;4;0h;2h;2;kein richtiger Zeipplan;1;1;4;3;2;1;1;5;1;5;-1;0h;0h;-1;6;1;2;1;1;2;Entspannung finden aber alle Aufgaben schaffen!;2;3;2;141;6;126;5;128;5;117;3;60;7;128,73,1 163,53,1 118,148,1 139,144,1 133,181,1 136,210,1 86,138,1 150,125,1 105,34,1 114,114,1 124,129,1 131,158,1 138,231,1;1 1 1 1 1 1 1 1 1 1 1 1 1;13;"der Brustkorb hat sich beim Einatmen nach vorn bewegt, ausgeweitet, ebenso wie der Bauch
Mit dem Einatmen  haben sich auch die Schultern leicht erhoben und sind mit dem Ausatmen wieder gesunken.";;;6;31;115;15;45;26421;9;27;28;33;66;3;1952;;3;653;17.01.2021 06:00;17.01.2021 19:39;1;0;16;16;0;0;0.54;0
2687;ZT573312;TA10;interview;17.01.2021 11:42;keine ;6;1;0h 0 min;1h;1;kein bestimmter Zeitplan;2;2;1;6;3;1;1;4;1;2;6;0h 0min;2h;-1;1;3;4;5;1;6;1-2 Vorlesungen durchgehen und zusammenfassen ;1;4;1;141;6;126;6;127;3;119;5;60;4;131,167,1 136,218,1 127,125,1 123,77,1;1 1 1 1;4;;;;4;9;30;7;4;25679;39;10;10;12;26;3;4414;;1;432;17.01.2021 06:00;17.01.2021 20:06;1;0;16;16;3;2;Jan 31;26
2689;LF961829;TA10;interview;17.01.2021 11:46;#NAME?;5;3;0;5;1;#NAME?;3;4;2;4;4;1;1;5;1;1;4;0h;5h;-1;2;5;5;5;3;4;#NAME?;3;2;1;141;3;126;3;125;7;112;2;57;1;125,190,1 128,153,1 147,215,1 184,443,1 249,418,1 229,278,1 167,290,1 103,110,1;1 1 1 1 1 1 1 1;8;;;;4;33;20;16;8;20151;3;17;14;26;39;2;313;;2;497;17.01.2021 06:00;17.01.2021 17:30;1;0;16;16;3;2;01. Mrz;6
2690;LP893358;TA10;interview;17.01.2021 11:47;Eine Entwicklungspsych Vorlesung anfangen;5;2;0h;1h;2;Eine Entwicklungspsych anfaangen abends;2;2;5;5;1;1;1;1;1;1;5;0h;1h;-1;4;3;3;4;2;4;Morgens live Entwicklungspsych, dann Forschungsmeth tutorium vorberietn, teilnehmen, dann Grundbegriffe Seminar;2;1;1;141;2;127;5;126;5;115;5;59;5;151,44,1 123,136,1 133,85,1 129,207,1;1 1 1 1;4;"Meine Brust, Mein Bauch; auf und ab";;;4;56;32;11;7;22967;49;22;38;32;97;17;587;;4;896;17.01.2021 06:00;17.01.2021 18:25;1;0;16;16;0;0;0.6;1
2691;YN129325;TA10;interview;17.01.2021 11:49;Zusammenfassung in EW Lüders durchgehen.;3;6;0;2h 30min;6;"12 bis 13 Zusmmenfassung anschauen (vorl. 1-4)
1330 bis 1500 die restlichen Vorlesungen";3;3;5;4;3;1;1;5;1;1;2;0;2h;2;5;2;1;3;4;2;-;1;3;1;141;2;127;5;138;1;123;4;64;7;118,29,1 131,73,1 156,50,1 121,101,1 129,146,1 128,170,1 140,198,1 138,218,1 100,33,1;1 1 1 1 1 1 1 1 1;9;;;;3;30;74;18;5;36213;6;30;31;49;116;2;253;;4;621;17.01.2021 06:00;17.01.2021 22:03;1;0;16;16;3;2;0.74;2
2692;DT637117;TA10;interview;17.01.2021 11:50;alle Vorlesungsfolien von dieser Woche wiederholen;6;5;0h 0min;4h 15min;4;Studium;4;3;2;6;2;1;1;1;1;1;6;0h 0min;2h 0min;6;1;3;5;6;3;6;Pausen einlegen, nicht viel planen;5;5;1;141;6;127;3;122;1;111;5;57;5;95,129,1 140,119,1 127,153,1 133,183,1 137,207,1 147,42,1 112,66,1;1 1 1 1 1 1 1;7;Meine Schulter, Brustkorb und Bauch haben sich auf und ab bewegt.;;;13;36;72;13;9;17330;7;12;156;28;57;2;431;;2;699;17.01.2021 06:00;17.01.2021 16:53;1;0;16;16;0;0;0.69;1
2695;BX289155;TA10;interview;17.01.2021 12:03;Keine.;6;1;0h;0h;1;Zeit mit der Familie verbringen.;1;1;1;1;1;1;1;6;1;6;-1;0h;0h;-1;5;1;1;1;1;-1;Keinen Vorsatz.;1;1;2;142;7;128;6;133;1;128;7;63;5;;;0;;;;6;13;35;6;6;29165;4;8;15;16;23;3;54583;;2;449;17.01.2021 06:00;18.01.2021 11:21;1;0;16;16;3;2;Jan 16;15
2696;PY333941;TA10;interview;17.01.2021 12:08;#NAME?;6;1;0h;0h;6;#NAME?;1;1;1;6;1;1;1;6;1;1;-1;0h;0h;-1;1;6;6;6;1;-1;Weiter so!;1;1;2;143;2;128;5;120;6;111;4;57;3;142,173,1 133,208,1 111,91,1;1 1 1;3;;;;3;16;80;36;13;14000;12;45;17;25;154;2;254;;2;659;17.01.2021 06:00;17.01.2021 16:13;1;0;16;16;3;2;0.8;6
2697;RQ233693;TA10;interview;17.01.2021 12:09;#NAME?;5;5;0min;3h;1;1 1/2h lesen | 30 min Pause;3;3;4;5;5;1;1;4;2;2;5;0min;4 1/2h;5;2;5;5;5;3;5;#NAME?;4;2;1;143;2;128;3;140;4;126;2;66;5;132,195,1 155,54,1 129,74,1 121,96,1 113,152,1 135,150,1 223,258,1 155,281,1;1 1 1 1 1 1 1 1;8;#NAME?;;;4;27;235;19;4;41924;11;19;46;25;46;2;438;;2;878;17.01.2021 06:00;18.01.2021 00:02;1;0;16;16;0;0;0.76;2
2698;AZ588774;TA10;interview;17.01.2021 12:10;EW zusammenfassen, Text lesen Entwicklungspsychologie und Aufgaben ;5;3;0h;3h;3;Vorlesung Erziehungswissenschaft zusammenfassen, Text von Entwicklungspsychologie lesen und die Aufgaben dazu lösen ;3;3;5;5;5;1;1;1;3;1;3;0h;3h;2;5;4;2;2;2;2;meine Aufgaben vollständig bearbeiten ;3;4;1;143;6;129;4;138;4;123;5;65;5;139,218,1 128,147,1 164,47,1 115,57,1 139,177,1;1 1 1 1 1;5;"Brustkorb bewegt sich auf und ab, Bauch zieht sich ein und weitet sich wieder aus 
ich spüren den Atem in meiner Nase und an meiner Nasenspitze ";;;3;82;109;33;5;35940;3;8;18;18;45;2;316;;2;644;17.01.2021 06:00;17.01.2021 22:20;1;0;16;16;0;0;0.96;6
2699;XY662821;TA10;interview;17.01.2021 12:11;Auf Seminare vorbereiten und Texte dazu lesen.;6;4;0h;1h 30min;4;Texte lesen und relevante Informationen notieren.;2;2;5;5;5;1;1;3;1;2;6;0h;45min;5;1;6;5;6;4;6;Konzentriert bei Online-Seminaren mitarbeiten.;5;5;1;143;7;128;7;120;6;111;4;57;6;220,253,1 149,274,1 203,447,1 271,422,1;1 1 1 1;4;Hände und Füße haben gekribbelt.;;;2;37;55;9;4;13952;24;14;29;29;64;1;357;;2;627;17.01.2021 06:00;17.01.2021 16:14;1;0;16;16;0;0;0.99;9
2700;AK891341;TA10;interview;17.01.2021 12:12;"Statistik
entwicklungspsychologie";4;4;0;6,5;3;"12:30-14:00 Statistik VL
14:30-15:30 Statistik AB
16:00-18:00 entwicklungspsychologie
19:00-21:00 entwicklungspsychologie 
21:00-21:20 Lernplaner
";4;2;4;5;3;1;4;2;5;1;5;0;6;5;2;5;5;5;2;6;entwicklungspsychologie;5;5;1;144;4;129;5;133;7;119;6;63;5;120,129,1 136,148,1 156,198,1 135,229,1 115,220,1 118,210,1 113,188,1 83,150,1 82,178,1 90,201,1 94,217,1 100,229,1 108,239,1 158,282,1 230,267,1 204,244,1 169,212,1 171,193,1 159,164,1 153,146,1 146,131,1 131,120,1 113,113,1 97,113,1 92,126,1 90,136,1 90,160,1 93,181,1 109,143,1 107,126,1 98,156,1 108,157,1 120,150,1 130,138,1 112,168,1 125,164,1 135,162,1 147,162,1 122,180,1 135,180,1 149,181,1 133,194,1 146,198,1 132,207,1 141,220,1 152,213,1 101,199,1 117,97,1 121,71,1;1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1;49;Mein gesamter Oberkörper hat sich bewegt und ich auf und ab gegangen bis in meine Hände habe ich es gespürt;;;3;19;286;20;4;28387;2;48;12;17;24;1;364;;1;557;17.01.2021 06:00;17.01.2021 20:19;1;0;16;16;0;0;Jan 24;21
2705;HS785464;TA10;interview;17.01.2021 12:22;#NAME?;2;4;0;30 min;1;;1;2;5;2;1;1;1;1;1;6;2;0;0;1;5;-9;-9;3;-9;1;"Vorlesung angucken
-lernen";4;1;2;144;1;129;5;134;6;119;4;64;2;119,112,1 130,151,1 167,289,1 226,264,1 182,303,1 233,288,1;1 1 1 1 1 1;6;;;;5;35;30;19;8;29175;7;39;22;46;51;4;348;;3;617;17.01.2021 06:00;17.01.2021 20:39;1;0;16;16;15;14;0.7;2
2707;SE522452;TA10;interview;17.01.2021 12:34;#NAME?;4;4;0h;2h;5;#NAME?;3;3;5;4;3;1;1;4;1;4;5;0h;1h;5;5;4;1;4;3;4;Auf die Klausuren vorbereiten;3;1;1;144;2;129;6;127;5;115;2;60;2;149,196,1 143,196,1 138,83,1 149,53,1 174,313,1 194,275,1;1 1 1 1 1 1;6;Die Lunge arbeitete und so habe ich gemerkt, wie sich mein Bauch und Körperhaltung mit bewegt hat ;;;3;15;39;8;4;22577;3;15;12;31;57;3;311;;2;503;17.01.2021 06:00;17.01.2021 18:59;1;0;16;16;0;0;01. Dez;10
2714;BC191415;TA10;interview;17.01.2021 12:47;#NAME?;6;3;0h;5h;5;"13:00 - 14:00 V Entwp.
14:15- 15:15 S nachbereiten
16:15- 17:15 S nachbereiten
Lernplan ";5;4;3;6;3;1;1;3;1;2;5;0h;4h;5;1;5;5;5;5;5;Effektiv bleiben und nicht ablenken lassen;5;4;1;145;6;131;7;134;2;119;1;64;3;166,48,1 132,66,1 131,84,1 127,100,1 127,125,1 128,144,1 120,165,1 139,160,1 132,181,1 120,181,1 149,176,1 141,195,1 126,198,1 143,212,1 154,191,1;1 1 1 1 1 1 1 1 1 1 1 1 1 1 1;15;Der Brustkorb und der Bauch haben sich gehoben und wieder gesenkt.;;;5;43;135;10;5;27306;4;21;21;19;43;3;720;;3;1032;17.01.2021 06:00;17.01.2021 20:39;1;0;16;16;0;0;0.76;0
2719;PN821564;TA10;interview;17.01.2021 13:02;"Meine Ziele heute: Vorlesungen schauen
Karteikarten zum lernen schreiben";5;3;0;3h;5;Ich beginne mit den Karteikarten und beende das angefangene Thema. Danach schaue ich meine Vorlesung und schreibe weitere Karteikarten. Am Ende investiere ich 30 Minuten und wiederhole die geschriebenen Karteikarten.;4;3;3;5;5;1;1;2;3;2;6;0;4h;5;1;5;4;6;2;6;Mein Vorsatz für morgen ist es meine Statistik Vorlesungen die mir noch fehlen zu schauen und am Abend meine Karteikarten zu wiederholen;6;6;1;145;4;133;7;129;4;115;3;61;1;133,203,1 140,198,1 142,207,1 122,88,1 122,73,1 153,46,1 162,51,1;1 1 1 1 1 1 1;7;mein Bauch hat sich auf und ab bewegt;;;5;2038;1404;9;5;18697;3;17;9;20;121;7;430;;2;701;17.01.2021 06:00;17.01.2021 19:22;1;0;16;16;0;0;0.79;5
