;SERIAL;Feedback;TIME;ZEIT;GOAL;gmc_GOALt1
3096;GK826951;0;LP_T24;TE03_01;6;
3098;LP893358;0;LP_T24;TE03_01;4;
3099;AW495873;0;LP_T24;TE03_01;3;
3100;YL695788;1;LP_T24;TE03_01;6;
3101;UB531682;0;LP_T24;TE03_01;4;
3102;LH578194;1;LP_T24;TE03_01;4;
3103;YA272536;1;LP_T24;TE03_01;4;
3104;FL248294;0;LP_T24;TE03_01;5;
3106;RV452633;0;LP_T24;TE03_01;3;
3107;GD335178;1;LP_T24;TE03_01;6;
3108;CF824211;1;LP_T24;TE03_01;5;
3109;PK111235;0;LP_T24;TE03_01;1;
3110;AT973973;1;LP_T24;TE03_01;5;
3111;PA298545;1;LP_T24;TE03_01;1;
3112;RQ233693;0;LP_T24;TE03_01;5;
3113;RW164757;0;LP_T24;TE03_01;6;
3114;PH647245;0;LP_T24;TE03_01;4;
3115;DT637117;0;LP_T24;TE03_01;5;
3116;MG848757;0;LP_T24;TE03_01;5;
3117;ME363698;1;LP_T24;TE03_01;6;
3118;BX289155;0;LP_T24;TE03_01;6;
3119;RH615392;0;LP_T24;TE03_01;4;
3120;HD353817;1;LP_T24;TE03_01;4;
3121;HS785464;0;LP_T24;TE03_01;6;
3122;XZ767591;1;LP_T24;TE03_01;4;
3123;AZ588774;0;LP_T24;TE03_01;3;
3124;LC333483;0;LP_T24;TE03_01;6;
3125;WN633269;1;LP_T24;TE03_01;5;
3126;TG784124;1;LP_T24;TE03_01;6;
3127;AY454349;1;LP_T24;TE03_01;3;
3128;XA855886;1;LP_T24;TE03_01;6;
3129;ZT573312;0;LP_T24;TE03_01;5;
3130;KZ379721;1;LP_T24;TE03_01;4;
3131;DA181897;0;LP_T24;TE03_01;5;
3132;SS198481;1;LP_T24;TE03_01;4;
3133;PN821564;0;LP_T24;TE03_01;6;
3134;HQ159989;0;LP_T24;TE03_01;5;
3135;DZ883544;1;LP_T24;TE03_01;3;
3136;YF233344;0;LP_T24;TE03_01;5;
3137;ME637726;1;LP_T24;TE03_01;3;
3138;VU521743;1;LP_T24;TE03_01;5;
3139;NM384333;0;LP_T24;TE03_01;4;
3140;SM631877;0;LP_T24;TE03_01;6;
3141;GF886775;1;LP_T24;TE03_01;4;
3142;FH839757;0;LP_T24;TE03_01;4;
3143;TN749971;1;LP_T24;TE03_01;4;
3144;EC159212;1;LP_T24;TE03_01;5;
3145;FF171956;1;LP_T24;TE03_01;6;
3146;BF819292;1;LP_T24;TE03_01;6;
3147;XY662821;0;LP_T24;TE03_01;6;
3148;VC376826;0;LP_T24;TE03_01;5;
3149;VY624531;1;LP_T24;TE03_01;5;
3150;WC754144;1;LP_T24;TE03_01;6;
3151;RT652696;0;LP_T24;TE03_01;4;
3152;SE522452;0;LP_T24;TE03_01;5;
3153;YC888437;0;LP_T24;TE03_01;6;
3154;DU868473;1;LP_T24;TE03_01;6;
3155;VK722412;0;LP_T24;TE03_01;4;
3156;NK144173;0;LP_T24;TE03_01;4;
3157;XV917984;1;LP_T24;TE03_01;6;
3158;SP553518;0;LP_T24;TE03_01;5;
3159;CV988215;1;LP_T24;TE03_01;1;
3160;UR157297;0;LP_T24;TE03_01;1;
3161;YW953985;1;LP_T24;TE03_01;4;
2886;NB497633;1;LP_T23;TE03_01;6;
2887;XK292543;1;LP_T23;TE03_01;4;
2888;YL695788;1;LP_T23;TE03_01;6;
2889;NV617537;0;LP_T23;TE03_01;6;
2890;UR157297;0;LP_T23;TE03_01;2;
2891;XY662821;0;LP_T23;TE03_01;3;
2892;YN129325;0;LP_T23;TE03_01;6;
2893;GK718459;0;LP_T23;TE03_01;5;
2894;SW218242;1;LP_T23;TE03_01;5;
2895;LH578194;1;LP_T23;TE03_01;5;
2896;YM644361;0;LP_T23;TE03_01;6;
2897;SR175276;1;LP_T23;TE03_01;4;
2899;CU525786;1;LP_T23;TE03_01;6;
2900;KV214531;1;LP_T23;TE03_01;6;
2902;EE558756;1;LP_T23;TE03_01;6;
2903;MB259846;0;LP_T23;TE03_01;5;
2904;FH839757;0;LP_T23;TE03_01;2;
2905;NK144173;0;LP_T23;TE03_01;5;
2906;DT637117;0;LP_T23;TE03_01;6;
2907;RA581334;1;LP_T23;TE03_01;4;
2908;KZ379721;1;LP_T23;TE03_01;4;
2909;PY946565;1;LP_T23;TE03_01;6;
2910;NK367231;1;LP_T23;TE03_01;4;
2911;CZ836922;1;LP_T23;TE03_01;5;
2912;DC443849;0;LP_T23;TE03_01;5;
2913;AH561571;0;LP_T23;TE03_01;6;
2914;BS791494;0;LP_T23;TE03_01;3;
2915;AA223798;1;LP_T23;TE03_01;4;
2916;AP844344;1;LP_T23;TE03_01;4;
2917;LB318186;0;LP_T23;TE03_01;6;
2918;QT273771;0;LP_T23;TE03_01;2;
2919;BG864843;1;LP_T23;TE03_01;5;
2920;EL742586;1;LP_T23;TE03_01;5;
2921;YA272536;1;LP_T23;TE03_01;3;
2922;XP544262;1;LP_T23;TE03_01;3;
2923;VR815563;1;LP_T23;TE03_01;5;
2924;BV722553;0;LP_T23;TE03_01;4;
2925;TG784124;1;LP_T23;TE03_01;5;
2926;MD787544;1;LP_T23;TE03_01;6;
2927;YE632525;1;LP_T23;TE03_01;5;
2928;ME862665;0;LP_T23;TE03_01;3;
2929;VN755488;1;LP_T23;TE03_01;5;
2930;FK136917;1;LP_T23;TE03_01;6;
2931;YC186467;1;LP_T23;TE03_01;5;
2932;UY881832;0;LP_T23;TE03_01;6;
2933;EP831244;0;LP_T23;TE03_01;6;
2934;AN652227;0;LP_T23;TE03_01;4;
2935;DU868473;1;LP_T23;TE03_01;6;
2936;XV615413;1;LP_T23;TE03_01;6;
2937;DM159531;0;LP_T23;TE03_01;5;
2938;AK891341;0;LP_T23;TE03_01;4;
2939;CV988215;1;LP_T23;TE03_01;5;
2940;QR394599;1;LP_T23;TE03_01;4;
2941;AE814737;1;LP_T23;TE03_01;5;
2942;PK111235;0;LP_T23;TE03_01;2;
2943;RQ233693;0;LP_T23;TE03_01;6;
2944;UX896743;0;LP_T23;TE03_01;5;
2945;PK497634;1;LP_T23;TE03_01;5;
2946;FY246884;0;LP_T23;TE03_01;2;
2947;DZ883544;1;LP_T23;TE03_01;5;
2948;XZ767591;1;LP_T23;TE03_01;4;
2949;FL248294;0;LP_T23;TE03_01;5;
2950;GK826951;0;LP_T23;TE03_01;6;
2951;RW164757;0;LP_T23;TE03_01;6;
2952;PW785611;0;LP_T23;TE03_01;5;
2953;ET745775;0;LP_T23;TE03_01;6;
2954;CF824211;1;LP_T23;TE03_01;5;
2956;TC332594;1;LP_T23;TE03_01;4;
2957;YC888437;0;LP_T23;TE03_01;6;
2958;GA326557;1;LP_T23;TE03_01;4;
2959;XK242279;0;LP_T23;TE03_01;6;
2960;FX545495;1;LP_T23;TE03_01;6;
2961;ZV438183;1;LP_T23;TE03_01;6;
2963;ZT573312;0;LP_T23;TE03_01;5;
2964;AT424766;0;LP_T23;TE03_01;6;
2965;XS659581;0;LP_T23;TE03_01;5;
2966;LP893358;0;LP_T23;TE03_01;5;
2967;YF233344;0;LP_T23;TE03_01;5;
2968;UL113513;0;LP_T23;TE03_01;5;
2969;VB488197;0;LP_T23;TE03_01;5;
2970;AZ588774;0;LP_T23;TE03_01;5;
2971;BC191415;0;LP_T23;TE03_01;2;
2972;AN458214;1;LP_T23;TE03_01;5;
2973;FL283383;1;LP_T23;TE03_01;6;
2974;VX588246;1;LP_T23;TE03_01;6;
2975;HS785464;0;LP_T23;TE03_01;6;
2976;SM631877;0;LP_T23;TE03_01;4;
2977;NM384333;0;LP_T23;TE03_01;4;
2978;GD335178;1;LP_T23;TE03_01;6;
2979;KZ623294;0;LP_T23;TE03_01;4;
2980;WR312764;1;LP_T23;TE03_01;2;
2981;SS198481;1;LP_T23;TE03_01;2;
2982;XG496891;0;LP_T23;TE03_01;1;
2983;VZ398246;1;LP_T23;TE03_01;5;
2984;MG848757;0;LP_T23;TE03_01;3;
2985;FE929218;0;LP_T23;TE03_01;4;
2986;BA355797;1;LP_T23;TE03_01;6;
2987;LC333483;0;LP_T23;TE03_01;6;
2988;WG879246;1;LP_T23;TE03_01;3;
2989;BX289155;0;LP_T23;TE03_01;5;
2990;XV917984;1;LP_T23;TE03_01;6;
2991;VK722412;0;LP_T23;TE03_01;5;
2992;HD353817;1;LP_T23;TE03_01;5;
2993;RT652696;0;LP_T23;TE03_01;1;
2994;SP553518;0;LP_T23;TE03_01;5;
2995;XA855886;1;LP_T23;TE03_01;4;
2996;LQ366462;1;LP_T23;TE03_01;4;
2997;SE522452;0;LP_T23;TE03_01;6;
2998;PH647245;0;LP_T23;TE03_01;4;
2999;HQ159989;0;LP_T23;TE03_01;5;
3000;BF819292;1;LP_T23;TE03_01;6;
3001;ME637726;1;LP_T23;TE03_01;5;
3002;PN821564;0;LP_T23;TE03_01;6;
3003;ME363698;1;LP_T23;TE03_01;4;
3004;GF886775;1;LP_T23;TE03_01;6;
3005;PA298545;1;LP_T23;TE03_01;3;
3006;VY624531;1;LP_T23;TE03_01;5;
3007;GZ249864;0;LP_T23;TE03_01;3;
3008;EK319924;1;LP_T23;TE03_01;6;
3010;TP544386;1;LP_T23;TE03_01;5;
3011;WN633269;1;LP_T23;TE03_01;5;
3012;LF961829;0;LP_T23;TE03_01;5;
3013;RV452633;0;LP_T23;TE03_01;4;
3014;EC159212;1;LP_T23;TE03_01;5;
3015;VU521743;1;LP_T23;TE03_01;5;
3016;PZ846199;0;LP_T23;TE03_01;5;
3017;AW495873;0;LP_T23;TE03_01;3;
3018;RH615392;0;LP_T23;TE03_01;6;
3020;YW953985;1;LP_T23;TE03_01;5;
2747;VN755488;1;LP_T22;TE03_01;4;
2748;PY946565;1;LP_T22;TE03_01;5;
2749;XP544262;1;LP_T22;TE03_01;4;
2750;NV617537;0;LP_T22;TE03_01;6;
2751;AN652227;0;LP_T22;TE03_01;5;
2752;XK292543;1;LP_T22;TE03_01;6;
2753;CU525786;1;LP_T22;TE03_01;6;
2754;XY216464;0;LP_T22;TE03_01;4;
2755;SW218242;1;LP_T22;TE03_01;6;
2756;GK718459;0;LP_T22;TE03_01;2;
2757;XV615413;1;LP_T22;TE03_01;6;
2758;XS659581;0;LP_T22;TE03_01;5;
2759;LH578194;1;LP_T22;TE03_01;5;
2760;SP553518;0;LP_T22;TE03_01;6;
2761;KV214531;1;LP_T22;TE03_01;5;
2762;AP844344;1;LP_T22;TE03_01;6;
2763;YE632525;1;LP_T22;TE03_01;5;
2764;FL248294;0;LP_T22;TE03_01;5;
2765;BV722553;0;LP_T22;TE03_01;1;
2766;ET745775;0;LP_T22;TE03_01;3;
2767;AT424766;0;LP_T22;TE03_01;5;
2768;AA223798;1;LP_T22;TE03_01;6;
2769;PK497634;1;LP_T22;TE03_01;5;
2770;BS791494;0;LP_T22;TE03_01;6;
2771;GD335178;1;LP_T22;TE03_01;6;
2772;ME862665;0;LP_T22;TE03_01;4;
2773;BA355797;1;LP_T22;TE03_01;6;
2774;PW785611;0;LP_T22;TE03_01;4;
2775;DC443849;0;LP_T22;TE03_01;4;
2776;XV917984;1;LP_T22;TE03_01;6;
2777;ZV438183;1;LP_T22;TE03_01;5;
2778;AZ588774;0;LP_T22;TE03_01;4;
2779;BG864843;1;LP_T22;TE03_01;6;
2780;AK891341;0;LP_T22;TE03_01;6;
2781;AH561571;0;LP_T22;TE03_01;6;
2782;XB482288;0;LP_T22;TE03_01;6;
2783;UR157297;0;LP_T22;TE03_01;2;
2785;BC191415;0;LP_T22;TE03_01;2;
2786;MG848757;0;LP_T22;TE03_01;6;
2787;FY246884;0;LP_T22;TE03_01;6;
2788;XG496891;0;LP_T22;TE03_01;6;
2790;HA634253;1;LP_T22;TE03_01;3;
2791;WR312764;1;LP_T22;TE03_01;6;
2792;DZ883544;1;LP_T22;TE03_01;5;
2793;AE814737;1;LP_T22;TE03_01;5;
2794;GK826951;0;LP_T22;TE03_01;5;
2795;UL113513;0;LP_T22;TE03_01;6;
2796;EE558756;1;LP_T22;TE03_01;6;
2797;DA181897;0;LP_T22;TE03_01;4;
2798;KZ623294;0;LP_T22;TE03_01;5;
2799;YC888437;0;LP_T22;TE03_01;6;
2800;FX545495;1;LP_T22;TE03_01;5;
2801;AN458214;1;LP_T22;TE03_01;3;
2802;RW164757;0;LP_T22;TE03_01;4;
2803;YF233344;0;LP_T22;TE03_01;3;
2804;YM644361;0;LP_T22;TE03_01;5;
2805;LW441239;1;LP_T22;TE03_01;1;
2806;UX896743;0;LP_T22;TE03_01;4;
2808;PQ466859;0;LP_T22;TE03_01;6;
2809;FL283383;1;LP_T22;TE03_01;5;
2810;QR394599;1;LP_T22;TE03_01;5;
2811;AW495873;0;LP_T22;TE03_01;3;
2812;VZ398246;1;LP_T22;TE03_01;4;
2813;YL695788;1;LP_T22;TE03_01;6;
2814;LP893358;0;LP_T22;TE03_01;5;
2815;DT637117;0;LP_T22;TE03_01;6;
2816;UY881832;0;LP_T22;TE03_01;3;
2817;BX289155;0;LP_T22;TE03_01;6;
2818;LF961829;0;LP_T22;TE03_01;4;
2819;HS785464;0;LP_T22;TE03_01;6;
2820;PA298545;1;LP_T22;TE03_01;4;
2821;NK367231;1;LP_T22;TE03_01;1;
2822;QT273771;0;LP_T22;TE03_01;4;
2823;SN429438;0;LP_T22;TE03_01;5;
2824;XZ767591;1;LP_T22;TE03_01;4;
2825;GZ249864;0;LP_T22;TE03_01;3;
2826;WG879246;1;LP_T22;TE03_01;4;
2827;PK111235;0;LP_T22;TE03_01;2;
2828;CF824211;1;LP_T22;TE03_01;4;
2829;TG784124;1;LP_T22;TE03_01;4;
2830;ME363698;1;LP_T22;TE03_01;5;
2831;VX588246;1;LP_T22;TE03_01;6;
2832;RQ233693;0;LP_T22;TE03_01;3;
2833;TP544386;1;LP_T22;TE03_01;4;
2834;PZ846199;0;LP_T22;TE03_01;4;
2835;LB318186;0;LP_T22;TE03_01;6;
2836;FE929218;0;LP_T22;TE03_01;3;
2837;HQ159989;0;LP_T22;TE03_01;4;
2838;LQ366462;1;LP_T22;TE03_01;6;
2839;NM384333;0;LP_T22;TE03_01;3;
2840;RT652696;0;LP_T22;TE03_01;4;
2841;WN633269;1;LP_T22;TE03_01;6;
2842;CZ836922;1;LP_T22;TE03_01;5;
2843;EL742586;1;LP_T22;TE03_01;6;
2844;HD353817;1;LP_T22;TE03_01;6;
2845;XA855886;1;LP_T22;TE03_01;6;
2846;KZ379721;1;LP_T22;TE03_01;4;
2847;DM159531;0;LP_T22;TE03_01;5;
2848;CV988215;1;LP_T22;TE03_01;5;
2849;TN749971;1;LP_T22;TE03_01;2;
2850;PY378998;1;LP_T22;TE03_01;6;
2851;TB885956;1;LP_T22;TE03_01;6;
2852;SM631877;0;LP_T22;TE03_01;3;
2853;ZT573312;0;LP_T22;TE03_01;5;
2854;FH839757;0;LP_T22;TE03_01;5;
2855;MD787544;1;LP_T22;TE03_01;6;
2856;AY454349;1;LP_T22;TE03_01;3;
2857;VU521743;1;LP_T22;TE03_01;6;
2858;SE522452;0;LP_T22;TE03_01;6;
2859;VY624531;1;LP_T22;TE03_01;4;
2860;RH615392;0;LP_T22;TE03_01;3;
2862;TC633551;1;LP_T22;TE03_01;4;
2864;GA326557;1;LP_T22;TE03_01;4;
2865;EK319924;1;LP_T22;TE03_01;6;
2866;NB497633;1;LP_T22;TE03_01;6;
2867;PH647245;0;LP_T22;TE03_01;4;
2868;LC333483;0;LP_T22;TE03_01;6;
2869;VK722412;0;LP_T22;TE03_01;2;
2870;RV452633;0;LP_T22;TE03_01;2;
2871;XY662821;0;LP_T22;TE03_01;6;
2872;FF171956;1;LP_T22;TE03_01;6;
2874;XK242279;0;LP_T22;TE03_01;6;
2875;YA272536;1;LP_T22;TE03_01;1;
2876;BF819292;1;LP_T22;TE03_01;6;
2877;TC332594;1;LP_T22;TE03_01;5;
2878;EC159212;1;LP_T22;TE03_01;5;
2879;XN198271;1;LP_T22;TE03_01;3;
2880;AT973973;1;LP_T22;TE03_01;5;
2881;SR175276;1;LP_T22;TE03_01;6;
2882;VC376826;0;LP_T22;TE03_01;5;
2884;DU868473;1;LP_T22;TE03_01;5;
2885;YW953985;1;LP_T22;TE03_01;6;
2650;UX896743;0;LP_T21;TE03_01;3;
2651;CV988215;1;LP_T21;TE03_01;4;
2652;PY378998;1;LP_T21;TE03_01;4;
2653;SW218242;1;LP_T21;TE03_01;5;
2654;KV214531;1;LP_T21;TE03_01;6;
2655;XK292543;1;LP_T21;TE03_01;5;
2656;ET745775;0;LP_T21;TE03_01;5;
2657;UR157297;0;LP_T21;TE03_01;2;
2658;AZ588774;0;LP_T21;TE03_01;4;
2659;BC191415;0;LP_T21;TE03_01;3;
2660;AT424766;0;LP_T21;TE03_01;5;
2661;XY216464;0;LP_T21;TE03_01;4;
2662;DC443849;0;LP_T21;TE03_01;4;
2663;BS791494;0;LP_T21;TE03_01;2;
2664;ME862665;0;LP_T21;TE03_01;3;
2665;UY881832;0;LP_T21;TE03_01;5;
2666;CU525786;1;LP_T21;TE03_01;6;
2667;TB885956;1;LP_T21;TE03_01;5;
2668;PK497634;1;LP_T21;TE03_01;6;
2669;YE632525;1;LP_T21;TE03_01;4;
2670;RQ233693;0;LP_T21;TE03_01;6;
2671;YM644361;0;LP_T21;TE03_01;6;
2672;GK718459;0;LP_T21;TE03_01;3;
2673;YN129325;0;LP_T21;TE03_01;4;
2674;PY946565;1;LP_T21;TE03_01;5;
2675;TN749971;1;LP_T21;TE03_01;4;
2676;BA355797;1;LP_T21;TE03_01;5;
2677;AE814737;1;LP_T21;TE03_01;4;
2678;WR312764;1;LP_T21;TE03_01;4;
2679;RW164757;0;LP_T21;TE03_01;5;
2681;AK891341;0;LP_T21;TE03_01;6;
2682;EC159212;1;LP_T21;TE03_01;4;
2683;YL695788;1;LP_T21;TE03_01;6;
2684;LW441239;1;LP_T21;TE03_01;6;
2685;AP844344;1;LP_T21;TE03_01;6;
2686;GA326557;1;LP_T21;TE03_01;3;
2687;XS659581;0;LP_T21;TE03_01;4;
2688;LP893358;0;LP_T21;TE03_01;6;
2689;PK111235;0;LP_T21;TE03_01;2;
2690;FY246884;0;LP_T21;TE03_01;3;
2691;MD787544;1;LP_T21;TE03_01;6;
2692;VB488197;0;LP_T21;TE03_01;5;
2693;LH578194;1;LP_T21;TE03_01;5;
2694;QR394599;1;LP_T21;TE03_01;6;
2695;VX588246;1;LP_T21;TE03_01;6;
2696;GD335178;1;LP_T21;TE03_01;6;
2697;FH839757;0;LP_T21;TE03_01;4;
2698;AA223798;1;LP_T21;TE03_01;5;
2699;CZ836922;1;LP_T21;TE03_01;5;
2700;WG879246;1;LP_T21;TE03_01;4;
2701;XZ767591;1;LP_T21;TE03_01;4;
2702;NM384333;0;LP_T21;TE03_01;3;
2703;YF233344;0;LP_T21;TE03_01;2;
2704;NB497633;1;LP_T21;TE03_01;6;
2705;FE929218;0;LP_T21;TE03_01;3;
2706;TC633551;1;LP_T21;TE03_01;3;
2707;DM159531;0;LP_T21;TE03_01;6;
2708;BF819292;1;LP_T21;TE03_01;6;
2709;FL248294;0;LP_T21;TE03_01;5;
2710;RH615392;0;LP_T21;TE03_01;5;
2711;PN821564;0;LP_T21;TE03_01;6;
2712;PQ466859;0;LP_T21;TE03_01;6;
2713;XV917984;1;LP_T21;TE03_01;6;
2714;LC333483;0;LP_T21;TE03_01;6;
2715;AW495873;0;LP_T21;TE03_01;3;
2716;QT273771;0;LP_T21;TE03_01;6;
2717;FL283383;1;LP_T21;TE03_01;5;
2718;ZT573312;0;LP_T21;TE03_01;5;
2719;XA855886;1;LP_T21;TE03_01;6;
2720;GK826951;0;LP_T21;TE03_01;6;
2721;LB318186;0;LP_T21;TE03_01;6;
2722;SS198481;1;LP_T21;TE03_01;4;
2723;NK144173;0;LP_T21;TE03_01;5;
2725;GZ249864;0;LP_T21;TE03_01;2;
2726;SM631877;0;LP_T21;TE03_01;3;
2727;VN755488;1;LP_T21;TE03_01;5;
2728;TP544386;1;LP_T21;TE03_01;5;
2729;PH647245;0;LP_T21;TE03_01;2;
2730;YW953985;1;LP_T21;TE03_01;4;
2731;MB259846;0;LP_T21;TE03_01;5;
2732;EK319924;1;LP_T21;TE03_01;6;
2733;XY662821;0;LP_T21;TE03_01;6;
2734;AY454349;1;LP_T21;TE03_01;3;
2735;AT973973;1;LP_T21;TE03_01;4;
2736;DZ883544;1;LP_T21;TE03_01;5;
2737;EL742586;1;LP_T21;TE03_01;3;
2738;PW785611;0;LP_T21;TE03_01;1;
2739;WN633269;1;LP_T21;TE03_01;5;
2740;YA272536;1;LP_T21;TE03_01;3;
2741;KZ623294;0;LP_T21;TE03_01;5;
2742;VC376826;0;LP_T21;TE03_01;4;
2743;XG496891;0;LP_T21;TE03_01;5;
2745;VZ398246;1;LP_T21;TE03_01;4;
2746;PZ846199;0;LP_T21;TE03_01;6;
2547;XP544262;1;LP_T20;TE03_01;4;
2548;NB497633;1;LP_T20;TE03_01;3;
2549;YE632525;1;LP_T20;TE03_01;5;
2550;AE814737;1;LP_T20;TE03_01;3;
2551;LB318186;0;LP_T20;TE03_01;3;
2552;ME862665;0;LP_T20;TE03_01;5;
2553;XK292543;1;LP_T20;TE03_01;5;
2554;ET745775;0;LP_T20;TE03_01;4;
2555;NM384333;0;LP_T20;TE03_01;5;
2556;BS791494;0;LP_T20;TE03_01;5;
2557;NK144173;0;LP_T20;TE03_01;5;
2558;AT424766;0;LP_T20;TE03_01;2;
2559;XY216464;0;LP_T20;TE03_01;5;
2560;NV617537;0;LP_T20;TE03_01;6;
2561;FK136917;1;LP_T20;TE03_01;1;
2562;SW218242;1;LP_T20;TE03_01;6;
2563;UR157297;0;LP_T20;TE03_01;2;
2564;BA355797;1;LP_T20;TE03_01;6;
2565;TG784124;1;LP_T20;TE03_01;6;
2566;DC443849;0;LP_T20;TE03_01;4;
2567;FY246884;0;LP_T20;TE03_01;4;
2569;BC191415;0;LP_T20;TE03_01;3;
2570;PK497634;1;LP_T20;TE03_01;5;
2571;AK891341;0;LP_T20;TE03_01;1;
2572;RW164757;0;LP_T20;TE03_01;5;
2573;YN129325;0;LP_T20;TE03_01;3;
2575;PY946565;1;LP_T20;TE03_01;4;
2576;GD335178;1;LP_T20;TE03_01;4;
2577;LF961829;0;LP_T20;TE03_01;4;
2578;PK111235;0;LP_T20;TE03_01;4;
2579;AW495873;0;LP_T20;TE03_01;2;
2580;RA581334;1;LP_T20;TE03_01;2;
2581;UL113513;0;LP_T20;TE03_01;4;
2582;YM644361;0;LP_T20;TE03_01;3;
2583;MB259846;0;LP_T20;TE03_01;5;
2584;UX896743;0;LP_T20;TE03_01;4;
2585;KZ379721;1;LP_T20;TE03_01;6;
2586;QR394599;1;LP_T20;TE03_01;1;
2587;BG864843;1;LP_T20;TE03_01;6;
2588;YL695788;1;LP_T20;TE03_01;6;
2589;FL248294;0;LP_T20;TE03_01;4;
2590;XS659581;0;LP_T20;TE03_01;5;
2591;RQ233693;0;LP_T20;TE03_01;6;
2592;FE929218;0;LP_T20;TE03_01;4;
2593;YA272536;1;LP_T20;TE03_01;2;
2594;BX289155;0;LP_T20;TE03_01;2;
2595;LC333483;0;LP_T20;TE03_01;6;
2596;LQ366462;1;LP_T20;TE03_01;6;
2597;RH615392;0;LP_T20;TE03_01;6;
2598;LH578194;1;LP_T20;TE03_01;5;
2599;WC754144;1;LP_T20;TE03_01;5;
2600;GA326557;1;LP_T20;TE03_01;3;
2601;MD787544;1;LP_T20;TE03_01;6;
2603;SN429438;0;LP_T20;TE03_01;3;
2604;HS785464;0;LP_T20;TE03_01;6;
2605;BV722553;0;LP_T20;TE03_01;2;
2606;PA298545;1;LP_T20;TE03_01;4;
2607;FL283383;1;LP_T20;TE03_01;6;
2608;VX588246;1;LP_T20;TE03_01;6;
2610;SP553518;0;LP_T20;TE03_01;5;
2611;XA855886;1;LP_T20;TE03_01;5;
2612;YC186467;1;LP_T20;TE03_01;6;
2613;AZ588774;0;LP_T20;TE03_01;2;
2614;PZ846199;0;LP_T20;TE03_01;6;
2615;VN755488;1;LP_T20;TE03_01;5;
2616;HA634253;1;LP_T20;TE03_01;6;
2617;TC332594;1;LP_T20;TE03_01;6;
2618;SR175276;1;LP_T20;TE03_01;4;
2619;AT973973;1;LP_T20;TE03_01;5;
2620;VR815563;1;LP_T20;TE03_01;5;
2621;PW785611;0;LP_T20;TE03_01;4;
2622;AY454349;1;LP_T20;TE03_01;4;
2623;ME637726;1;LP_T20;TE03_01;3;
2624;ZT573312;0;LP_T20;TE03_01;5;
2625;AH561571;0;LP_T20;TE03_01;6;
2626;WR312764;1;LP_T20;TE03_01;5;
2627;EK319924;1;LP_T20;TE03_01;6;
2628;VY624531;1;LP_T20;TE03_01;4;
2629;VK722412;0;LP_T20;TE03_01;4;
2630;WN633269;1;LP_T20;TE03_01;5;
2631;DA181897;0;LP_T20;TE03_01;3;
2632;DZ883544;1;LP_T20;TE03_01;4;
2633;PH647245;0;LP_T20;TE03_01;4;
2634;XY662821;0;LP_T20;TE03_01;3;
2635;XZ767591;1;LP_T20;TE03_01;4;
2636;PN821564;0;LP_T20;TE03_01;6;
2637;TB885956;1;LP_T20;TE03_01;6;
2638;TP544386;1;LP_T20;TE03_01;5;
2639;RT652696;0;LP_T20;TE03_01;5;
2640;XV917984;1;LP_T20;TE03_01;5;
2641;SS198481;1;LP_T20;TE03_01;5;
2642;VC376826;0;LP_T20;TE03_01;5;
2643;GK826951;0;LP_T20;TE03_01;6;
2644;KZ623294;0;LP_T20;TE03_01;3;
2645;MG848757;0;LP_T20;TE03_01;4;
2646;ME363698;1;LP_T20;TE03_01;5;
2647;BF819292;1;LP_T20;TE03_01;6;
2648;GZ249864;0;LP_T20;TE03_01;4;
285;GZ249864;0;LP_T2;TE03_01;2;
286;EE558756;1;LP_T2;TE03_01;5;
287;YM644361;0;LP_T2;TE03_01;6;
288;ZT573312;0;LP_T2;TE03_01;5;
289;XK292543;1;LP_T2;TE03_01;4;
290;KV214531;1;LP_T2;TE03_01;5;
291;RA581334;1;LP_T2;TE03_01;1;
292;SW218242;1;LP_T2;TE03_01;5;
293;AA223798;1;LP_T2;TE03_01;5;
294;YF233344;0;LP_T2;TE03_01;4;
295;GK718459;0;LP_T2;TE03_01;2;
296;YN129325;0;LP_T2;TE03_01;6;
297;XY662821;0;LP_T2;TE03_01;4;
298;MB259846;0;LP_T2;TE03_01;4;
299;KZ379721;1;LP_T2;TE03_01;5;
300;UR157297;0;LP_T2;TE03_01;4;
301;BA355797;1;LP_T2;TE03_01;6;
302;CU525786;1;LP_T2;TE03_01;6;
303;FL248294;0;LP_T2;TE03_01;5;
304;NV617537;0;LP_T2;TE03_01;4;
305;BF819292;1;LP_T2;TE03_01;6;
306;AT973973;1;LP_T2;TE03_01;5;
307;BS791494;0;LP_T2;TE03_01;6;
308;LP893358;0;LP_T2;TE03_01;3;
309;BC191415;0;LP_T2;TE03_01;4;
310;AW495873;0;LP_T2;TE03_01;2;
311;LH578194;1;LP_T2;TE03_01;5;
312;VR815563;1;LP_T2;TE03_01;6;
313;NK367231;1;LP_T2;TE03_01;2;
314;PY946565;1;LP_T2;TE03_01;2;
315;AP844344;1;LP_T2;TE03_01;4;
316;PQ466859;0;LP_T2;TE03_01;6;
317;KZ623294;0;LP_T2;TE03_01;5;
318;EC159212;1;LP_T2;TE03_01;4;
319;DU868473;1;LP_T2;TE03_01;4;
320;TC633551;1;LP_T2;TE03_01;3;
321;XY216464;0;LP_T2;TE03_01;6;
322;AK891341;0;LP_T2;TE03_01;2;
323;FY246884;0;LP_T2;TE03_01;5;
324;HD353817;1;LP_T2;TE03_01;6;
